GeneID	max_transcript
TMEM80	9437
TMEM81	1331
TMEM86A	6006
TMEM86B	2125
TMEM87A	63132
TMEM87B	64045
TMEM8B	36287
TMEM9	36811
TMEM91	20135
TMEM94	43817
TMEM97	9485
TMEM98	16162
TMEM99	17129
TMEM9B	17810
TMF1	32506
TMLHE	123941
TMOD1	100563
TMOD2	64764
TMOD3	86071
TMPO	34806
TMPO-AS1	3253
TMPRSS9	36487
TMSB10	1015
TMSB15A	3057
TMSB15B	55530
TMSB4X	2110
TMTC1	283946
TMTC2	447959
TMTC3	57580
TMTC4	71169
TMUB1	2408
TMUB2	4978
TMX1	17407
TMX2	28450
TMX3	41420
TMX4	42415
TNC	98581
TNFAIP1	11248
TNFAIP2	13978
TNFAIP3	16053
TNFAIP8	130929
TNFAIP8L1	16052
TNFAIP8L3	48675
TNFRSF10A	34648
TNFRSF10B	48895
TNFRSF10D	28436
TNFRSF11A	65975
TNFRSF12A	2014
TNFRSF13C	1785
TNFRSF19	105735
TNFRSF1A	13305
TNFRSF21	78373
TNFRSF25	5041
TNFRSF9	24968
TNFSF12	8823
TNFSF13	3316
TNFSF9	4898
TNIK	401991
TNIP1	57740
TNIP2	14688
TNK1	8677
TNK2	45644
TNKS	228839
TNKS1BP1	25310
TNKS2	67049
TNKS2-AS1	15452
TNNI3	5964
TNNT1	16508
TNPO1	100079
TNPO2	24731
TNPO3	100993
TNRC18	116754
TNRC18P1	1889
TNRC6A	216011
TNRC6B	290991
TNRC6C	104598
TNS1	144481
TNS2	17381
TNS3	306957
TNXB	68196
TOB1	5752
TOB1-AS1	1692
TOB2	13307
TOB2P1	3591
TOE1	3803
TOGARAM1	112241
TOLLIP	35261
TOM1	48719
TOM1L1	61276
TOM1L2	128889
TOMM20	19494
TOMM22	3464
TOMM34	18267
TOMM40	12469
TOMM40L	4807
TOMM5	4224
TOMM6	2453
TOMM7	10216
TOMM70	37658
TONSL	15665
TOP1	95664
TOP1MT	50651
TOP1P1	2428
TOP2A	29371
TOP2B	66594
TOP3A	43565
TOP3B	25762
TOPBP1	61688
TOPORS	12084
TOR1A	11194
TOR1AIP1	38035
TOR1AIP2	37827
TOR1B	8146
TOR2A	3770
TOR3A	13924
TOR4A	4915
TOX	313735
TOX2	154762
TOX3	111386
TOX4	21975
TP53	19148
TP53BP1	107579
TP53BP2	66079
TP53I11	18958
TP53I13	4881
TP53I3	7782
TP53INP1	23406
TP53INP2	9092
TP53RK	5079
TP53TG1	20144
TP73	83685
TP73-AS1	11389
TPBG	4210
TPCN1	77120
TPCN2	41665
TPD52	136818
TPD52L1	110633
TPD52L2	26317
TPGS1	12157
TPGS2	49191
TPI1	3526
TPI1P2	2016
TPI1P3	1213
TPK1	384112
TPM1	29167
TPM2	8063
TPM3	36792
TPM3P9	12698
TPM4	35464
TPMT	26855
TPP1	6652
TPP2	82972
TPPP	33490
TPR	63599
TPRA1	26999
TPRG1L	5112
TPRKB	7569
TPRN	9122
TPST1	155109
TPST2	68136
TPT1	7813
TPT1-AS1	50138
TPTE2P1	39714
TPX2	62510
TRA2A	27259
TRA2B	23456
TRABD	13681
TRABD2A	59417
TRABD2B	236857
TRADD	5723
TRAF1	26780
TRAF2	40091
TRAF3	134051
TRAF3IP1	80379
TRAF3IP2	50896
TRAF3IP2-AS1	118822
TRAF4	6945
TRAF5	48329
TRAF6	26501
TRAF7	22347
TRAFD1	28059
TRAIP	27950
TRAK1	138690
TRAK2	74251
TRAM1	35198
TRAM1L1	2022
TRAM2	79652
TRAM2-AS1	6791
TRANK1	118235
TRAP1	59487
TRAPPC1	1654
TRAPPC10	94242
TRAPPC11	54327
TRAPPC12	99896
TRAPPC13	41396
TRAPPC2	22393
TRAPPC2B	1851
TRAPPC2L	6466
TRAPPC3	19484
TRAPPC4	5368
TRAPPC5	6870
TRAPPC6A	15304
TRAPPC6B	22519
TRAPPC8	113948
TRAPPC9	730853
TRDMT1	64336
TRERF1	227293
TRIAP1	2420
TRIB1	8044
TRIB2	25860
TRIB3	16930
TRIM11	13159
TRIM13	21425
TRIM14	34869
TRIM16	56345
TRIM16L	38114
TRIM17	8947
TRIM2	187154
TRIM21	8805
TRIM23	34643
TRIM24	129737
TRIM25	26140
TRIM26	28957
TRIM27	20987
TRIM28	6651
TRIM3	25846
TRIM32	13998
TRIM33	118410
TRIM35	26386
TRIM36	55518
TRIM37	124231
TRIM38	28427
TRIM39	17267
TRIM4	29127
TRIM41	12527
TRIM44	155232
TRIM45	10689
TRIM46	11184
TRIM47	4417
TRIM5	21879
TRIM52	5996
TRIM52-AS1	11095
TRIM54	25006
TRIM55	48354
TRIM56	12486
TRIM58	22949
TRIM59	14283
TRIM59-IFT80	228761
TRIM6	16841
TRIM62	36644
TRIM65	7988
TRIM66	46799
TRIM68	9559
TRIM7	11272
TRIM71	79827
TRIM8	13824
TRIM9	120441
TRIO	366862
TRIOBP	79508
TRIP10	11850
TRIP11	74068
TRIP12	163090
TRIP13	25236
TRIP4	67467
TRIP6	6067
TRIQK	82614
TRIR	4044
TRIT1	45394
TRMO	25644
TRMT1	11833
TRMT10A	17328
TRMT10B	25169
TRMT10C	4578
TRMT11	93288
TRMT112	2136
TRMT12	2205
TRMT13	17348
TRMT1L	39012
TRMT2A	5351
TRMT2B	42771
TRMT44	35778
TRMT5	10241
TRMT6	13305
TRMT61A	7877
TRMT61B	20488
TRMT9B	84110
TRMU	21626
TRNAU1AP	25528
TRNP1	7194
TRNT1	26495
TRO	10868
TROAP	8476
TRPA1	54334
TRPC1	83853
TRPC3	77579
TRPC4	237709
TRPC4AP	90411
TRPM4	54044
TRPM7	129638
TRPS1	260479
TRPT1	2455
TRPV1	43965
TRPV3	47310
TRRAP	134753
TRUB1	39481
TRUB2	17288
TSACC	9680
TSC1	53267
TSC2	41505
TSC22D1	144422
TSC22D1-AS1	4536
TSC22D2	58122
TSC22D3	62766
TSC22D4	12695
TSEN15	45755
TSEN2	55144
TSEN34	4275
TSEN54	8207
TSFM	20111
TSG101	46631
TSGA10	157681
TSHZ1	79147
TSHZ2	522972
TSHZ3	199560
TSIX	37026
TSKU	15841
TSLP	7944
TSN	12307
TSNARE1	191102
TSNAX	37854
TSPAN10	11584
TSPAN11	69851
TSPAN12	70824
TSPAN13	30781
TSPAN14	78814
TSPAN15	56202
TSPAN17	11567
TSPAN18	205461
TSPAN2	41492
TSPAN3	29705
TSPAN31	5180
TSPAN33	24989
TSPAN4	24292
TSPAN5	188244
TSPAN6	9996
TSPAN7	127440
TSPAN9	209209
TSPO	11683
TSPOAP1	27564
TSPOAP1-AS1	28277
TSPYL1	5072
TSPYL2	6173
TSPYL4	4107
TSR1	14061
TSR2	7652
TSR3	2638
TSSC4	3126
TSSK3	1770
TSSK4	2552
TSSK6	1329
TST	9324
TSTA3	4931
TSTD1	1332
TSTD2	33288
TSTD3	12189
TTBK2	182048
TTC1	56445
TTC12	58713
TTC13	72618
TTC14	16165
TTC17	136009
TTC19	29580
TTC21B	80414
TTC23	114902
TTC25	35886
TTC26	58242
TTC27	193001
TTC28	701851
TTC28-AS1	83305
TTC3	129934
TTC30A	5742
TTC30B	3797
TTC31	11478
TTC32	5352
TTC33	44385
TTC37	91110
TTC38	26000
TTC39A	57858
TTC39A-AS1	1627
TTC39B	136516
TTC39C	142713
TTC3P1	2541
TTC4	26833
TTC5	19724
TTC6	247067
TTC7A	160257
TTC7B	291866
TTC8	56428
TTC9	33450
TTC9C	10563
TTF1	31302
TTF2	47127
TTI1	50435
TTI2	14413
TTK	37922
TTL	59583
TTLL1	49912
TTLL11	271681
TTLL12	20512
TTLL2	17602
TTLL3	26450
TTLL4	44580
TTLL5	293833
TTLL7	134108
TTN	281432
TTN-AS1	97026
TTPAL	18729
TTYH2	48447
TTYH3	32816
TUB	67474
TUBA1A	4529
TUBA1B	3611
TUBA1C	46581
TUBA3D	6815
TUBA8	20923
TUBB	5067
TUBB2A	3878
TUBB2B	3372
TUBB3	14172
TUBB4A	8529
TUBB4B	2420
TUBB6	21766
TUBBP5	27320
TUBD1	33465
TUBE1	16819
TUBG1	5555
TUBG2	7722
TUBGCP2	33707
TUBGCP3	103142
TUBGCP4	38670
TUBGCP5	56571
TUBGCP6	27329
TUFM	3937
TUFT1	43274
TUG1	10183
TULP3	50244
TULP4	199359
TUSC1	2469
TUSC2	3329
TUSC3	226562
TUT1	16471
TUT4	129816
TUT7	66677
TVP23B	25718
TVP23C	61367
TWF1	12594
TWF2	10546
TWIST1	4588
TWIST2	62449
TWISTNB	13576
TWNK	6860
TWSG1	67647
TXLNA	18610
TXLNB	51937
TXLNG	58087
TXN	12697
TXN2	14594
TXNDC11	63772
TXNDC12	35059
TXNDC15	27863
TXNDC16	121993
TXNDC17	3481
TXNDC5	29269
TXNDC9	17348
TXNIP	4137
TXNL1	41383
TXNL4A	63123
TXNL4B	9521
TXNRD1	134528
TXNRD2	66296
TXNRD3	48065
TYK2	30039
TYMP	4332
TYMS	15924
TYMSOS	8671
TYRO3	24377
TYRO3P	863
TYSND1	8719
TYW1	242709
TYW1B	253687
TYW3	33524
TYW5	26578
U2AF1L4	2954
U2AF2	20666
U2SURP	59155
UACA	109004
UAP1	38403
UAP1L1	7021
UBA1	24281
UBA2	42870
UBA3	25643
UBA5	23661
UBA52	5730
UBA6	88502
UBA6-AS1	21226
UBAC1	28404
UBAC2	185649
UBAC2-AS1	4383
UBALD1	6004
UBALD2	5950
UBAP1	73518
UBAP2	127506
UBAP2L	50661
UBASH3B	158751
UBB	1952
UBBP4	2161
UBC	3004
UBE2A	9860
UBE2B	20539
UBE2C	4381
UBE2CP5	1251
UBE2D1	35774
UBE2D2	67267
UBE2D3	74510
UBE2D4	29700
UBE2E1	85685
UBE2E2	388823
UBE2E3	83042
UBE2E4P	1158
UBE2F	75837
UBE2G1	97457
UBE2G2	33240
UBE2H	122227
UBE2I	17865
UBE2J1	26097
UBE2J2	19942
UBE2K	84654
UBE2L3	74587
UBE2L5	7265
UBE2L6	16675
UBE2M	2899
UBE2MP1	960
UBE2N	36263
UBE2NL	1179
UBE2O	63696
UBE2Q1	10085
UBE2Q2	57625
UBE2Q2P1	43599
UBE2Q2P2	139500
UBE2QL1	47864
UBE2R2	103239
UBE2S	8043
UBE2T	10309
UBE2V1	34833
UBE2V2	56277
UBE2W	98766
UBE2Z	20649
UBE3A	105296
UBE3B	59068
UBE3C	130444
UBE3D	173451
UBE4A	39611
UBE4B	148280
UBFD1	16662
UBIAD1	26373
UBL3	86246
UBL4A	2898
UBL5	2197
UBL7	15211
UBL7-AS1	20027
UBLCP1	22744
UBN1	34920
UBN2	76999
UBOX5	52292
UBP1	52069
UBQLN1	47990
UBQLN2	3417
UBQLN4	18499
UBR1	163138
UBR2	129483
UBR3	256675
UBR4	135755
UBR5	160426
UBR7	22159
UBTD1	72282
UBTD2	74118
UBTF	16263
UBXN1	2619
UBXN11	35983
UBXN2A	64446
UBXN2B	40140
UBXN4	43201
UBXN6	12788
UBXN7	84765
UBXN8	22840
UCHL1	11527
UCHL3	56540
UCHL5	47822
UCK1	7479
UCK2	84004
UCKL1	16587
UCN	1045
UCP2	8173
UEVLD	59125
UFC1	4878
UFD1	29282
UFL1	33469
UFM1	13768
UFSP1	994
UFSP2	26445
UGCG	38553
UGDH	28684
UGDH-AS1	66868
UGGT1	104475
UGGT2	251820
UGP2	50598
UGT3A2	31861
UGT8	79823
UHMK1	32455
UHRF1	59074
UHRF1BP1	85431
UHRF1BP1L	105800
UHRF2	93900
UIMC1	101789
ULBP1	9772
ULBP2	7218
ULBP3	8068
ULK1	28528
ULK2	97106
ULK3	7038
UMAD1	238468
UMPS	18906
UNC119	5921
UNC119B	13182
UNC13B	243329
UNC45A	23913
UNC50	9966
UNC5B	90292
UNC5B-AS1	1004
UNC5C	386468
UNC5CL	12325
UNC93B1	12997
UNG	13395
UNK	40993
UNKL	51499
UPF1	36271
UPF2	123148
UPF3A	24215
UPF3B	19002
UPK3BL1	5766
UPK3BL2	6869
UPP1	20130
UPRT	148528
UQCC1	109576
UQCC2	14935
UQCC3	2013
UQCR10	3044
UQCR11	8293
UQCRB	12598
UQCRBP1	796
UQCRC1	10644
UQCRC2	30300
UQCRFS1	7831
UQCRH	13077
UQCRHL	537
UQCRQ	2204
URAHP	7864
URB1	81994
URB1-AS1	824
URB2	33984
URGCP	50517
URI1	92955
URM1	20697
UROD	3321
UROS	38287
USB1	22015
USE1	4472
USF1	6726
USF2	10859
USF3	48256
USO1	89767
USP1	15500
USP10	79921
USP11	15319
USP12	105655
USP13	136361
USP14	56072
USP15	155984
USP16	29869
USP18	27225
USP19	12892
USP2	26475
USP20	46421
USP21	6219
USP22	43415
USP24	149005
USP25	150137
USP27X	3073
USP28	77697
USP3	90129
USP30	64937
USP31	87863
USP32	214805
USP32P1	17613
USP32P2	9990
USP32P3	22552
USP33	63890
USP34	283624
USP35	26313
USP36	44875
USP37	118100
USP38	38957
USP39	46422
USP4	62909
USP40	91690
USP42	56615
USP43	84169
USP44	34916
USP45	83117
USP46	68340
USP47	119915
USP48	104850
USP49	97730
USP5	14481
USP53	82891
USP54	128443
USP6	58959
USP6NL	157704
USP7	71808
USP8	90016
USP9X	151134
USPL1	42842
UST	329960
UTP11	12086
UTP14A	23641
UTP15	17637
UTP18	37385
UTP20	106513
UTP23	8158
UTP25	29593
UTP3	2019
UTP4	36438
UTP6	40804
UTRN	561297
UVRAG	329022
UVSSA	40841
UXS1	101036
UXT	7388
VAC14	113719
VAMP1	8439
VAMP2	3799
VAMP3	10136
VAMP4	41902
VAMP5	8975
VAMP7	62424
VAMP8	4445
VANGL1	56250
VANGL2	28106
VAPA	46005
VAPB	61871
VARS1	18232
VARS2	12263
VASH1	21547
VASH2	41044
VASN	11690
VASP	19503
VAT1	7778
VAV1	84653
VAV2	230430
VAV3	394019
VAX1	9750
VAX2	32869
VBP1	42834
VCAN	110629
VCL	123247
VCP	16602
VCPIP1	38744
VCPKMT	7935
VDAC1	33104
VDAC2	21294
VDAC3	14176
VDR	63457
VEGFA	16277
VEGFB	4680
VEGFC	109384
VEZF1	16701
VEZT	85044
VGF	3060
VGLL3	53176
VGLL4	164470
VHL	12035
VIM	9352
VIM-AS1	15746
VIPAS39	30965
VIPR1	48274
VIRMA	65778
VKORC1	4157
VKORC1L1	86484
VLDLR	38269
VMA21	12769
VMAC	5981
VMP1	134601
VN1R1	1565
VOPP1	101889
VPS11	14226
VPS13A	244003
VPS13B	864320
VPS13C	208056
VPS13D	282016
VPS16	26035
VPS18	9525
VPS25	6150
VPS26A	50263
VPS26B	23117
VPS26C	44688
VPS28	4962
VPS29	11026
VPS33A	36930
VPS33B	24205
VPS33B-DT	8517
VPS35	33046
VPS35L	145460
VPS36	38028
VPS37A	86497
VPS37B	30794
VPS37C	31169
VPS37D	4279
VPS39	49593
VPS41	186217
VPS45	77947
VPS4A	15589
VPS4B	33284
VPS50	128783
VPS51	15648
VPS52	21710
VPS53	206171
VPS54	127278
VPS72	13891
VPS8	240471
VPS9D1	13764
VPS9D1-AS1	6309
VRK1	84227
VRK2	252269
VRK3	49081
VSIG10	40418
VSTM2B	37735
VSTM4	101286
VTA1	77421
VTI1A	408153
VTI1B	27546
VTRNA1-3	87
VTRNA2-1	107
VWA1	7192
VWA2	55234
VWA5B2	11976
VWA8	394274
VWCE	37030
VWDE	73056
WAC	90333
WAC-AS1	12437
WAPL	86536
WARS1	42537
WARS2	109456
WARS2-AS1	135577
WASF1	80185
WASF2	85937
WASF3	131265
WASH2P	15383
WASH3P	15792
WASH5P	10015
WASH7P	15008
WASH8P	17538
WASHC1	15264
WASHC2A	65621
WASHC2C	65921
WASHC3	49284
WASHC4	61397
WASHC5	67558
WASIR2	2196
WASL	67060
WBP1	2443
WBP11	18896
WBP11P1	2971
WBP1L	72311
WBP2	10737
WBP4	22497
WDCP	18090
WDFY1	69987
WDFY2	183247
WDFY3	297141
WDFY3-AS2	43127
WDHD1	88150
WDPCP	468918
WDR1	42460
WDR11	58162
WDR12	37410
WDR13	11377
WDR17	116974
WDR18	11629
WDR19	103281
WDR20	84250
WDR24	5776
WDR25	153887
WDR26	49650
WDR27	244855
WDR3	36804
WDR31	27053
WDR33	110140
WDR34	23189
WDR35	79839
WDR36	38330
WDR37	75987
WDR4	36503
WDR41	61383
WDR43	53552
WDR44	103887
WDR45	26688
WDR45B	33882
WDR46	10135
WDR47	72012
WDR48	44648
WDR5	23886
WDR53	14495
WDR54	4025
WDR55	6169
WDR59	113761
WDR5B	4216
WDR6	8562
WDR60	106947
WDR61	16373
WDR62	50211
WDR63	70840
WDR7	378420
WDR70	374113
WDR73	12848
WDR74	8898
WDR75	34129
WDR76	41410
WDR77	9418
WDR78	111970
WDR81	22087
WDR82	24215
WDR83	9025
WDR83OS	1342
WDR86	29586
WDR88	43683
WDR89	44832
WDR90	18465
WDR91	27687
WDR92	27722
WDSUB1	50904
WDTC1	74004
WDYHV1	31365
WEE1	16315
WEE2-AS1	33892
WFDC2	11779
WFS1	33415
WHAMM	26480
WHAMMP1	35246
WHAMMP2	20779
WHAMMP3	20628
WHRN	103393
WIF1	70679
WIPF1	123339
WIPF2	64832
WIPF3	110512
WIPI1	36243
WIPI2	43606
WIZ	29978
WLS	134087
WNK1	158873
WNK2	135642
WNK3	165223
WNK4	16456
WNT10B	6395
WNT11	20177
WNT16	15737
WNT2B	54747
WNT3	56212
WNT3A	54273
WNT5A	21927
WNT5B	30155
WNT7B	56796
WNT8B	20735
WNT9A	29276
WRAP53	17431
WRAP73	19333
WRN	142327
WRNIP1	21559
WSB1	21812
WSB2	29483
WSCD1	53813
WT1	47763
WTAP	29202
WTIP	30546
WWC1	180658
WWC2	221519
WWC3	128723
WWOX	1113013
WWP1	125956
WWP2	179407
WWTR1	207559
XAB2	10020
XBP1	6012
XIAP	54167
XIST	32102
XK	46339
XKR6	306098
XKR7	35236
XKR8	8120
XPA	22500
XPC	33524
XPNPEP1	58787
XPNPEP3	75667
XPO1	60507
XPO4	125445
XPO5	53745
XPO6	113989
XPO7	86923
XPOT	46733
XPR1	258257
XRCC1	32266
XRCC2	31365
XRCC3	17834
XRCC4	276351
XRCC5	96945
XRCC6	42885
XRN1	141427
XRN2	86494
XRRA1	108861
XXYLT1	202875
XYLB	80401
XYLT2	15059
YAE1	45685
YAF2	81263
YAP1	122977
YARS1	42793
YARS2	9353
YBEY	11409
YBX1	21387
YBX2	6376
YBX3	24234
YBX3P1	1757
YDJC	1932
YEATS2	114827
YEATS4	31160
YES1	90654
YIF1A	4563
YIF1B	12389
YIPF1	38064
YIPF2	6446
YIPF3	5094
YIPF4	38690
YIPF5	12494
YIPF6	38503
YJEFN3	8670
YJU2	22008
YKT6	13316
YLPM1	74002
YME1L1	44309
YOD1	9131
YPEL1	38257
YPEL2	70074
YPEL3	3899
YPEL4	4857
YPEL5	13526
YRDC	5263
YTHDC1	39703
YTHDC2	81590
YTHDF1	20701
YTHDF2	33154
YTHDF3	44235
YTHDF3-AS1	717
YWHAB	22827
YWHAE	55947
YWHAEP1	1824
YWHAG	32192
YWHAH	13068
YWHAQ	47030
YWHAZ	36859
YY1	43644
YY1AP1	29590
YY2	2748
ZADH2	14026
ZBED1	14541
ZBED3	15213
ZBED4	36236
ZBED5	5347
ZBED5-AS1	21059
ZBED6	3549
ZBED6CL	2872
ZBED8	6949
ZBED9	44547
ZBTB1	28922
ZBTB10	40672
ZBTB11	28243
ZBTB11-AS1	2783
ZBTB12	2475
ZBTB14	8034
ZBTB16	197054
ZBTB17	34263
ZBTB18	8539
ZBTB2	27444
ZBTB20	832772
ZBTB21	23529
ZBTB22	3540
ZBTB24	20721
ZBTB25	56107
ZBTB26	15945
ZBTB3	3197
ZBTB33	7586
ZBTB34	25238
ZBTB37	35465
ZBTB38	125604
ZBTB39	7710
ZBTB4	24871
ZBTB40	79306
ZBTB41	47611
ZBTB42	4157
ZBTB43	33202
ZBTB44	88238
ZBTB45	28182
ZBTB46	87594
ZBTB47	13883
ZBTB48	9286
ZBTB49	31532
ZBTB5	27347
ZBTB6	5267
ZBTB7A	23596
ZBTB7B	15895
ZBTB7C	385913
ZBTB8A	66514
ZBTB8B	31613
ZBTB8OS	30109
ZBTB9	2967
ZC2HC1A	53673
ZC2HC1C	10347
ZC3H10	9248
ZC3H11A	58591
ZC3H11B	5133
ZC3H12A	9797
ZC3H12B	19152
ZC3H12C	78449
ZC3H13	98281
ZC3H14	64559
ZC3H15	23100
ZC3H18	61561
ZC3H3	103788
ZC3H4	49586
ZC3H6	64462
ZC3H7A	46661
ZC3H7B	58622
ZC3H8	43512
ZC3HAV1	66205
ZC3HAV1L	10336
ZC3HC1	33165
ZC4H2	118932
ZCCHC10	29563
ZCCHC12	3144
ZCCHC14	86776
ZCCHC17	67971
ZCCHC18	3319
ZCCHC2	63704
ZCCHC24	63297
ZCCHC3	2749
ZCCHC4	57609
ZCCHC7	237676
ZCCHC8	29332
ZCCHC9	11710
ZCRB1	14008
ZCWPW1	27887
ZCWPW2	177637
ZDBF2	39763
ZDHHC1	22325
ZDHHC11	55381
ZDHHC11B	74374
ZDHHC12	3254
ZDHHC13	59275
ZDHHC14	296966
ZDHHC16	11239
ZDHHC17	89627
ZDHHC18	30916
ZDHHC2	68317
ZDHHC20	86799
ZDHHC21	82361
ZDHHC22	10521
ZDHHC23	15472
ZDHHC24	25156
ZDHHC3	60913
ZDHHC4	11920
ZDHHC5	33068
ZDHHC6	23158
ZDHHC7	37360
ZDHHC8	16203
ZDHHC8P1	12007
ZDHHC9	40598
ZEB1	211387
ZEB1-AS1	11378
ZEB2	136038
ZER1	42698
ZFAND1	19973
ZFAND2A	11346
ZFAND2B	2867
ZFAND3	334896
ZFAND4	57312
ZFAND5	13795
ZFAND6	78825
ZFAS1	11080
ZFAT	235243
ZFC3H1	54247
ZFHX2	30908
ZFHX3	276134
ZFHX4	186034
ZFP1	23710
ZFP14	44748
ZFP28	17859
ZFP30	25252
ZFP36	2560
ZFP36L1	8588
ZFP36L2	4204
ZFP41	15766
ZFP62	13675
ZFP64	107974
ZFP69	19053
ZFP69B	13651
ZFP82	35524
ZFP90	36859
ZFP91	42487
ZFPL1	4174
ZFPM1	83751
ZFPM2	486101
ZFR	90390
ZFX	67273
ZFYVE1	57655
ZFYVE16	75315
ZFYVE19	7995
ZFYVE21	17924
ZFYVE26	70068
ZFYVE27	23786
ZFYVE28	149048
ZFYVE9	204597
ZGLP1	4754
ZGPAT	28700
ZGRF1	97662
ZHX1	27091
ZHX2	192855
ZHX3	121665
ZIC2	4981
ZIC5	8945
ZIK1	9745
ZKSCAN1	29822
ZKSCAN2	21844
ZKSCAN3	19225
ZKSCAN4	17514
ZKSCAN5	30014
ZKSCAN7	28288
ZKSCAN8	17577
ZMAT2	6239
ZMAT3	55288
ZMAT5	36055
ZMIZ1	247552
ZMIZ2	21314
ZMPSTE24	35944
ZMYM1	56072
ZMYM2	134439
ZMYM3	15573
ZMYM4	153349
ZMYM5	40167
ZMYM6	45779
ZMYND11	124383
ZMYND15	6279
ZMYND19	8431
ZMYND8	147675
ZNF10	28836
ZNF100	44808
ZNF101	15353
ZNF106	78704
ZNF107	45499
ZNF112	40662
ZNF12	18513
ZNF121	24167
ZNF124	50042
ZNF131	55408
ZNF132	7339
ZNF133	28768
ZNF134	10482
ZNF135	10503
ZNF136	26834
ZNF137P	3468
ZNF138	66395
ZNF14	22640
ZNF140	27469
ZNF141	47054
ZNF142	26294
ZNF143	67559
ZNF146	24171
ZNF148	149685
ZNF154	12929
ZNF155	14155
ZNF16	20522
ZNF160	36820
ZNF165	9280
ZNF169	42563
ZNF17	10792
ZNF174	8149
ZNF175	21227
ZNF18	20071
ZNF180	26075
ZNF181	11135
ZNF182	29138
ZNF184	69099
ZNF185	59039
ZNF189	11806
ZNF19	15741
ZNF192P1	7834
ZNF195	21295
ZNF2	18507
ZNF200	12833
ZNF202	17745
ZNF204P	17551
ZNF205	7938
ZNF207	20311
ZNF211	10879
ZNF212	15946
ZNF213	7775
ZNF213-AS1	9353
ZNF214	23261
ZNF215	62504
ZNF217	16026
ZNF219	14658
ZNF22	4403
ZNF221	16377
ZNF222	7767
ZNF223	15963
ZNF224	15525
ZNF225	21423
ZNF226	12623
ZNF227	24740
ZNF229	22327
ZNF23	14647
ZNF230	10967
ZNF232	17382
ZNF233	15437
ZNF234	18759
ZNF235	18677
ZNF236	148119
ZNF239	18273
ZNF24	12193
ZNF248	99546
ZNF25	27074
ZNF250	25222
ZNF251	34622
ZNF252P	29310
ZNF253	28792
ZNF254	96562
ZNF256	6873
ZNF26	40735
ZNF260	17584
ZNF263	7968
ZNF264	31346
ZNF266	23152
ZNF267	43550
ZNF268	33337
ZNF271P	20494
ZNF273	28335
ZNF274	30573
ZNF275	18773
ZNF276	19922
ZNF277	137239
ZNF28	24225
ZNF280B	24318
ZNF280C	66192
ZNF280D	103910
ZNF281	5085
ZNF282	30692
ZNF283	24696
ZNF284	17454
ZNF285	19293
ZNF286A	21034
ZNF286B	23884
ZNF287	22250
ZNF292	110378
ZNF295-AS1	15726
ZNF296	4978
ZNF3	17886
ZNF30	18269
ZNF300	10591
ZNF302	8758
ZNF304	8623
ZNF316	20961
ZNF317	23016
ZNF318	33577
ZNF319	5190
ZNF32	5019
ZNF320	38203
ZNF322	25369
ZNF324	8356
ZNF324B	6211
ZNF326	40423
ZNF329	24539
ZNF330	13801
ZNF331	59255
ZNF333	43694
ZNF334	13942
ZNF335	23543
ZNF337	23658
ZNF33A	57159
ZNF33B	64387
ZNF34	15121
ZNF341	60509
ZNF343	42701
ZNF345	42332
ZNF346	58509
ZNF35	12059
ZNF350	22500
ZNF354A	19144
ZNF354B	25063
ZNF354C	23604
ZNF358	4922
ZNF362	44227
ZNF367	32427
ZNF37A	55956
ZNF37BP	39359
ZNF382	28801
ZNF383	30526
ZNF384	23095
ZNF385A	22162
ZNF385B	419628
ZNF385C	12450
ZNF391	29272
ZNF394	13789
ZNF395	40870
ZNF396	10642
ZNF397	18193
ZNF398	56618
ZNF404	7771
ZNF407	434709
ZNF408	4881
ZNF41	38091
ZNF410	45662
ZNF414	4489
ZNF416	7361
ZNF417	10818
ZNF418	13520
ZNF419	8348
ZNF420	52144
ZNF423	370388
ZNF425	23538
ZNF426	15422
ZNF426-DT	1064
ZNF428	12405
ZNF429	35065
ZNF43	47119
ZNF430	39390
ZNF431	54013
ZNF432	17460
ZNF436	10388
ZNF436-AS1	2866
ZNF438	187301
ZNF44	23089
ZNF440	20939
ZNF443	11315
ZNF444	19606
ZNF445	45964
ZNF446	12354
ZNF449	18617
ZNF45	22658
ZNF451	80270
ZNF460	13601
ZNF460-AS1	13141
ZNF461	30219
ZNF462	150468
ZNF467	9406
ZNF468	19609
ZNF470	15426
ZNF471	22353
ZNF473	22769
ZNF48	21796
ZNF480	28758
ZNF483	52938
ZNF484	33856
ZNF485	11497
ZNF486	33274
ZNF488	18797
ZNF490	34712
ZNF492	33347
ZNF493	30443
ZNF496	34452
ZNF497	8394
ZNF500	18923
ZNF501	7477
ZNF502	11188
ZNF503	122168
ZNF503-AS2	7454
ZNF506	29039
ZNF507	42057
ZNF510	23580
ZNF511	4247
ZNF512	40246
ZNF512B	13226
ZNF513	3498
ZNF514	14848
ZNF516	137560
ZNF517	11878
ZNF518A	75576
ZNF518B	17546
ZNF519	61314
ZNF521	290242
ZNF524	2850
ZNF525	20883
ZNF526	7889
ZNF527	21967
ZNF528	20552
ZNF528-AS1	8917
ZNF529	61644
ZNF529-AS1	21646
ZNF530	12836
ZNF532	123556
ZNF534	23161
ZNF536	487994
ZNF540	62804
ZNF542P	11728
ZNF543	10298
ZNF544	48811
ZNF546	23978
ZNF547	16122
ZNF548	13138
ZNF549	13551
